54;3775.02;9.50;428.99;big
54;3848.71;9.50;453.83;small
55;2517.03;9.50;1989.90;big
55;2600.91;9.50;2006.17;big
55;2690.83;9.50;2035.82;small
56;3499.42;10.10;1368.79;big
56;3559.45;9.50;1341.13;big
56;3609.08;10.40;1291.05;small
56;3614.64;9.50;1256.25;small
67;3103.83;9.50;1928.26;big
67;3211.98;9.50;1901.72;big
67;3299.79;9.50;1860.14;big
67;3400.24;9.50;1870.06;big
67;3170.46;9.50;2003.88;big
67;3270.54;9.50;1990.19;big
67;3372.92;9.50;1983.08;big
67;3507.32;9.50;1990.18;big
68;2840.54;14.10;1725.95;big
68;2922.08;13.00;1728.64;big
68;2796.79;10.40;1667.21;big
68;2875.68;12.30;1666.91;big
68;2941.35;11.50;1669.61;big
68;2834.03;10.80;1591.93;big
68;2905.28;11.00;1603.65;big
69;2744.17;10.50;1790.40;big
69;2795.74;14.10;1838.51;big
69;2799.72;10.10;1913.43;big
69;2708.78;10.80;1837.05;big
69;2688.01;10.80;1910.82;big
69;2687.37;10.40;1987.13;big
70;2187.49;10.30;1412.63;big
70;2199.87;14.70;1343.25;big
70;2180.84;13.00;1251.16;big
70;2274.80;10.50;1239.82;big
70;2290.99;11.60;1325.28;big
70;2366.71;12.50;1406.87;small
71;3352.01;11.20;1525.03;big
71;3253.12;11.20;1483.77;big
71;3219.17;11.00;1456.02;small
71;3175.19;11.20;1427.77;small
71;3156.44;11.20;1405.99;small
72;3116.51;10.70;1308.36;big
72;3194.61;10.80;1260.57;big
72;3206.06;10.30;1343.22;big
72;3271.16;13.30;1284.17;big
72;3281.48;18.10;1395.36;big
72;3317.91;14.40;1346.77;small
72;3359.21;11.20;1420.52;big
72;3413.41;10.80;1456.04;small
73;2636.14;21.90;1618.19;small
73;2607.44;15.10;1540.95;small
73;2590.88;13.40;1486.82;small
73;2519.24;11.00;1481.82;big
73;2493.58;11.10;1393.36;big
74;2719.82;11.10;1611.39;big
74;2672.78;11.00;1553.74;big
74;2649.02;11.10;1478.92;big
74;2640.48;11.50;1377.12;big
74;2722.25;13.80;1410.87;small
75;2956.75;10.30;1995.39;big
75;2924.10;10.50;1943.21;big
75;2892.74;11.00;1876.05;big
75;2877.72;11.90;1799.81;big
75;2979.34;19.20;1796.37;big
75;2993.60;11.10;1888.59;big
75;3028.78;13.30;1714.02;small
75;3062.74;11.10;1778.19;small
75;3066.62;11.10;1876.56;small
76;2774.09;17.30;1495.62;big
76;2828.58;12.30;1464.83;big
76;2804.44;12.30;1382.48;big
76;2865.64;10.80;1316.36;big
76;2923.85;12.60;1383.21;big
76;2995.29;15.30;1324.98;big
76;3006.60;11.90;1260.56;big
77;2151.82;11.00;1468.45;big
77;2082.83;11.10;1406.85;big
77;2013.64;11.20;1330.22;big
77;2106.24;10.40;1301.24;big
78;2924.22;11.60;1243.69;big
78;2953.23;11.50;1194.58;big
79;3187.15;12.70;989.26;big
79;3172.52;12.70;1071.77;big
79;3265.23;12.90;1056.11;small
79;3332.96;11.10;1062.25;small
80;2495.86;11.80;928.61;big
80;2593.50;13.70;940.21;big
80;2574.30;15.20;1016.48;big
80;2634.88;10.70;1070.58;small
81;2418.46;10.40;1055.34;big
81;2411.32;11.50;988.48;small
81;2494.10;11.10;1033.80;big
81;2548.66;14.40;1069.46;small
82;2222.68;12.90;1072.94;big
82;2258.40;10.40;1141.29;small
83;2333.52;11.10;1498.71;big
83;2320.18;14.30;1554.81;big
83;2329.09;11.20;1618.65;big
83;2428.61;9.50;1496.25;big
83;2422.58;10.00;1559.76;big
83;2419.13;10.10;1622.19;big
84;2995.98;13.70;1127.66;big
84;3004.38;13.70;1070.34;big
85;2513.06;16.40;1716.92;big
85;2518.42;12.50;1639.50;big
85;2521.28;11.80;1578.05;big
86;2752.23;15.90;1305.02;big
86;2798.69;12.70;1267.44;big
86;2765.96;16.20;1218.50;big
86;2816.74;12.30;1186.94;big
86;2867.86;18.20;1205.86;big
87;2285.51;14.30;1424.51;big
88;2458.52;10.50;1321.77;big
88;2409.22;11.20;1267.54;big
89;2338.79;12.70;1118.51;big
89;2431.52;12.60;1132.85;big
89;2400.58;12.60;1182.34;small
90;2515.05;12.50;1110.89;big
90;2571.25;10.10;1146.34;big
91;2414.93;13.00;1406.33;small
91;2396.42;14.90;1322.23;small
91;2366.57;13.20;1248.47;small
91;2350.15;13.40;1169.40;small
92;2607.40;11.90;1285.89;big
92;2532.05;13.80;1261.70;big
92;2475.72;14.70;1210.57;big
92;2558.48;10.30;1313.95;small
93;3039.50;10.80;1187.47;big
93;3092.21;10.10;1209.41;big
93;3095.05;11.50;1122.93;big
94;2693.34;12.20;1100.06;big
94;2699.52;10.70;1024.58;big
94;2673.63;11.20;951.60;big
94;2771.26;12.20;940.94;big
94;2759.21;10.80;1130.03;small
95;2608.86;11.50;1198.84;big
95;2670.98;11.10;1151.79;big
95;2665.97;10.80;1246.72;big
95;2702.13;11.40;1307.37;small
96;3299.05;12.10;999.20;big
96;3406.02;15.10;986.43;big
96;3506.41;10.30;970.66;big
96;3604.86;11.40;989.28;small
97;3271.52;12.30;888.92;big
97;3362.35;12.70;884.22;big
98;2041.20;11.90;1086.84;small
98;2137.91;11.40;1057.21;small
98;2191.96;10.10;992.67;small
98;2275.58;10.50;982.05;small
98;2347.28;10.80;1007.31;small
99;2901.66;14.30;834.40;big
99;3024.16;14.10;853.43;big
99;2977.10;14.40;946.41;big
99;3152.36;11.50;901.59;big
99;3083.56;13.40;961.55;big
99;3047.58;11.90;1005.12;big
100;2827.76;11.00;1123.19;big
100;2828.54;10.30;1059.77;big
100;2839.65;10.50;997.50;big
100;2905.79;10.80;1033.45;big
100;2914.43;10.30;1093.33;big
100;2906.56;10.10;1146.25;big
100;2968.27;10.40;1037.59;small
101;1981.27;11.80;640.09;big
101;1944.97;12.90;581.90;big
101;2033.39;10.70;579.47;big
102;2128.69;10.30;940.66;big
102;2124.00;10.25;826.00;big
102;2210.35;10.80;869.73;big
103;3426.18;10.80;389.33;big
103;3529.69;11.90;396.29;big
103;3411.72;12.20;289.92;big
103;3540.02;12.20;310.45;big
103;3418.98;12.30;227.40;big
103;3555.80;14.00;232.11;big
103;3405.01;11.40;127.11;big
103;3539.86;11.60;112.62;big
104;1928.65;12.50;482.94;big
104;1890.21;10.40;405.55;big
104;1951.72;10.40;329.56;big
104;2027.21;12.50;303.21;big
104;1996.96;17.30;403.29;big
104;2016.65;12.90;481.10;big
104;2085.85;15.60;360.75;big
105;3271.90;10.30;269.77;big
105;3301.36;11.50;361.39;big
105;3342.22;11.40;433.42;small
106;2059.07;11.20;734.62;big
106;2119.78;12.20;678.60;big
106;2203.66;10.80;734.47;big
106;2205.30;12.70;622.26;big
106;2286.99;10.50;680.51;big
106;2287.60;16.00;769.77;big
107;2306.03;12.20;928.41;big
107;2335.57;11.00;854.61;big
107;2406.94;12.90;909.67;big
108;2984.83;11.10;1562.18;big
108;3022.55;11.40;1496.97;big
108;3033.08;11.60;1433.72;big
108;2901.48;11.40;1531.62;small
109;2702.40;11.50;394.78;big
109;2775.33;12.30;451.11;big
109;2837.89;11.50;434.45;big
109;2810.86;11.10;375.39;big
109;2829.33;12.10;523.08;big
109;2794.75;11.90;588.35;small
109;2815.34;12.60;654.85;small
109;2836.54;11.80;726.24;small
110;1818.01;12.30;532.22;big
111;2118.43;13.40;573.76;big
111;2105.12;11.80;510.67;big
111;2128.13;13.70;471.50;small
112;2671.78;17.40;448.41;small
112;2688.40;12.90;516.64;big
112;2771.17;16.30;516.67;small
113;2666.59;9.50;838.18;big
113;2788.85;10.80;819.33;big
113;2855.78;11.20;890.66;small
113;2910.28;12.70;952.45;small
114;2356.19;15.30;465.09;big
114;2428.00;10.10;492.37;big
114;2516.89;10.30;524.34;big
114;2600.97;10.40;551.44;big
114;2498.88;10.70;452.90;big
115;3642.79;11.90;871.70;small
115;3621.97;13.00;796.92;small
115;3492.33;12.50;688.59;big
115;3622.63;11.60;686.04;big
115;3588.61;11.60;756.12;big
115;3577.90;10.70;634.66;small
116;3016.21;11.10;776.12;big
116;3059.97;10.30;670.92;big
116;3152.31;10.10;786.58;big
116;3139.58;10.40;678.45;big
116;3228.85;10.40;787.57;big
116;3254.90;11.00;702.53;big
116;3259.65;11.50;613.68;big
116;3259.25;11.10;547.06;big
116;3129.25;10.40;607.69;big
117;3542.46;12.10;891.59;big
117;3494.24;11.60;791.01;big
117;3393.19;12.20;765.10;big
117;3445.41;13.70;860.58;big
117;3387.30;11.90;715.52;small
118;2663.65;12.20;720.50;big
118;2676.11;10.40;621.61;big
118;2755.65;11.20;714.71;small
119;3360.06;12.60;635.40;big
119;3381.98;10.30;570.10;small
119;3432.81;12.10;699.95;small
120;2218.52;15.10;469.24;big
120;2178.52;20.10;406.50;big
120;2243.33;13.70;383.18;big
121;2204.50;15.20;531.83;small
121;2255.63;20.70;541.16;big
121;2308.86;21.10;487.47;small
122;3485.58;14.10;589.96;big
122;3417.71;10.30;513.54;big
123;2359.10;11.90;603.28;big
123;2473.11;11.40;630.39;big
123;2390.14;10.40;705.17;big
123;2420.99;9.50;801.53;big
123;2519.37;11.50;838.24;big
123;2545.51;12.30;756.81;big
123;2590.40;10.40;641.52;small
123;2592.80;10.30;856.79;small
123;2489.31;12.50;689.74;small
124;1913.65;14.00;564.34;small
124;1898.13;10.40;625.60;small
124;1955.39;11.60;694.41;small
124;2042.93;23.40;678.12;small
125;2931.71;12.10;515.33;big
125;2923.82;11.00;575.27;small
125;2869.24;11.20;605.82;small
126;2928.87;9.50;714.56;big
126;2901.85;9.50;644.81;big
126;2980.86;10.40;639.91;small
126;2970.79;9.50;731.58;small
127;2918.96;16.40;427.43;small
127;2938.31;12.10;369.41;small
127;2973.45;13.70;297.22;small
127;2953.76;12.10;251.98;small
127;3021.53;19.90;221.62;small
127;3105.66;16.70;214.02;small
127;3172.85;15.30;238.58;small
128;3012.96;12.20;585.48;small
128;3041.77;11.40;522.82;small
128;3067.57;11.40;456.39;big
128;3110.18;11.60;415.35;big
128;3189.23;12.10;354.65;big
129;3088.63;11.00;571.69;small
129;3175.17;11.10;519.46;small
129;3265.69;10.50;446.18;small
129;3327.31;11.20;496.83;small
130;2952.80;14.50;430.93;big
130;2997.02;15.30;365.26;big
130;3033.21;10.40;294.58;big
130;3120.27;19.30;287.17;big
130;3201.24;10.40;296.65;small
